Source Country,Vehicle ID,Brand *,Model *,Variant,Year From *,Year To,Body Type *,Segment,Drivetrain *,Seats,Battery kWh *,Battery Type,Mass kg *,Drag Cd *,Frontal A m2 *,Roll Cr,Drivetrain eff,Regen eff,Motor kW,Torque Nm,Top Speed kmh,0-100 sec,Cargo L,Towing kg,Length mm,Width mm,Height mm,Certified Range km *,Range Standard *,Real Range km *,Consumption Wh/km *,k_ref (derived),DC Plug *,AC Plug *,Peak DC kW *,Peak AC kW *,0-80pct min,V2L,V2G,SoC Min pct,SoC Max pct,Market Code *,Variant Note,Price local,Currency,Avail From,Heat Pump,Data Quality *,Data Source *,Source URL,Last Verified,Verified By,Notes,Battery Warranty Years,Battery Warranty Capacity Pct,tesla_supercharger_compat,Battery kWh usable,brand_norm,Drag Cd source,Mass kg source,Frontal A source,Roll Cr source,Drivetrain eff source,Regen eff source,Match method
United States,US-2024-0214,Rivian,R1T Dual Max (21in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,660.0,EPA,,248.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47870 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 410. Charge240: 14.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0215,Rivian,R1T Dual Max (22in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,764.0,,,,,,5514.0,2015.0,1980.0,612.0,EPA,,269.1,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47871 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 380. Charge240: 14.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0216,Rivian,R1T Dual Standard (21in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,435.0,EPA,,280.9,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47872 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 270. Charge240: 11.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0217,Rivian,R1T Dual Standard (22in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,410.0,EPA,,298.5,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47873 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 255. Charge240: 11.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0218,Rivian,R1T Dual Standard Plus (21in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,507.0,EPA,,272.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47874 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 315. Charge240: 12.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0219,Rivian,R1T Dual Standard Plus (22in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,397.0,,,,,,5514.0,2015.0,1980.0,483.0,EPA,,290.5,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47875 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 300. Charge240: 12.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0220,Rivian,R1T Performance Dual Large (21in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,2948.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,566.0,EPA,,268.6,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47876 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 352. Charge240: 13.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0221,Rivian,R1T Performance Dual Large (22in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,2948.0,0.3,3.5,0.012,0.95,0.65,397.0,,,,,,5514.0,2015.0,1980.0,549.0,EPA,,276.4,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47877 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 341. Charge240: 13.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0222,Rivian,R1T Performance Dual Max (21in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,660.0,EPA,,248.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47878 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 410. Charge240: 14.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0223,Rivian,R1T Performance Dual Max (22in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,612.0,EPA,,269.1,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47879 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 380. Charge240: 14.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0224,Rivian,R1T Performance Dual Standard Plus (21in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,507.0,EPA,,272.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47880 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 315. Charge240: 12.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0225,Rivian,R1T Performance Dual Standard Plus (22in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,483.0,EPA,,290.5,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47881 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 300. Charge240: 12.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0226,Rivian,R1T Quad Large (20in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,764.0,,,,,,5514.0,2015.0,1980.0,465.0,EPA,,325.5,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47882 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 289. Charge240: 13.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0227,Rivian,R1T Quad Large (21in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,764.0,,,,,,5514.0,2015.0,1980.0,528.0,EPA,,286.7,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47883 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 328. Charge240: 13.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0228,Rivian,R1T Quad Large (22in),,2024,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,764.0,,,,,,5514.0,2015.0,1980.0,488.0,EPA,,306.7,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47884 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 303. Charge240: 13.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0229,Rolls-Royce,Spectre (22 inch wheels),,2024,,Sedan,C - Compact,AWD,,102.0,NMC prismatic (CATL); shared with BMW i7,3175.0,0.25,2.59,0.012,0.95,0.65,430.0,,,,,,5475.0,2080.0,1559.0,468.0,EPA,,257.7,,CCS1,J1772,102.0,22.0,,,,10.0,80.0,US,,,,,,Verified-EPA-OEV,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47480 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"open-ev-data battery/charging cross-ref. EPA tested. Original miles: 291. Charge240: 11.0 h. | Battery warranty: 8yr/70% (src: https://www.rolls-roycemotorcars.com/warranty) | OEM harvest v6: Rolls-Royce Spectre 102 kWh; 195 kW DC; 22 kW AC; ultra-luxury coupe | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Rolls-Royce Spectre — Fastned 195 kW peak (https://www.fastnedcharging.com/en/brands-overview) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,with_adapter,71.4,Rolls-Royce,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
United States,US-2024-0230,Rolls-Royce,Spectre (23 inch wheels),,2024,,Sedan,C - Compact,AWD,,102.0,NMC prismatic (CATL); shared with BMW i7,2948.0,0.25,2.59,0.012,0.95,0.65,430.0,,,,,,5475.0,2080.0,1559.0,428.0,EPA,,282.5,,CCS1,J1772,102.0,22.0,,,,10.0,80.0,US,,,,,,Verified-EPA-OEV,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47481 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"open-ev-data battery/charging cross-ref. EPA tested. Original miles: 266. Charge240: 11.0 h. | Battery warranty: 8yr/70% (src: https://www.rolls-roycemotorcars.com/warranty) | OEM harvest v6: Rolls-Royce Spectre 102 kWh; 195 kW DC; 22 kW AC; ultra-luxury coupe | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Rolls-Royce Spectre — Fastned 195 kW peak (https://www.fastnedcharging.com/en/brands-overview) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,with_adapter,71.4,Rolls-Royce,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
United States,US-2024-0231,Rolls-Royce,Spectre Black Badge (22 inch wheels),,2024,,Sedan,C - Compact,AWD,,102.0,NMC prismatic (CATL); shared with BMW i7,3175.0,0.25,2.59,0.012,0.95,0.65,485.0,,,,,,5475.0,2080.0,1559.0,451.0,EPA,,268.2,,CCS1,J1772,102.0,22.0,,,,10.0,80.0,US,,,,,,Verified-EPA-OEV,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47478 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"open-ev-data battery/charging cross-ref. EPA tested. Original miles: 280. Charge240: 11.0 h. | Battery warranty: 8yr/70% (src: https://www.rolls-roycemotorcars.com/warranty) | OEM harvest v6: Rolls-Royce Spectre 102 kWh; 195 kW DC; 22 kW AC; ultra-luxury coupe | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Rolls-Royce Spectre — Fastned 195 kW peak (https://www.fastnedcharging.com/en/brands-overview) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,with_adapter,71.4,Rolls-Royce,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
United States,US-2024-0232,Rolls-Royce,Spectre Black Badge (23 inch wheels),,2024,,Sedan,C - Compact,AWD,,102.0,NMC prismatic (CATL); shared with BMW i7,3175.0,0.25,2.59,0.012,0.95,0.65,485.0,,,,,,5475.0,2080.0,1559.0,425.0,EPA,,285.1,,CCS1,J1772,102.0,22.0,,,,10.0,80.0,US,,,,,,Verified-EPA-OEV,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47479 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"open-ev-data battery/charging cross-ref. EPA tested. Original miles: 264. Charge240: 11.0 h. | Battery warranty: 8yr/70% (src: https://www.rolls-roycemotorcars.com/warranty) | OEM harvest v6: Rolls-Royce Spectre 102 kWh; 195 kW DC; 22 kW AC; ultra-luxury coupe | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Rolls-Royce Spectre — Fastned 195 kW peak (https://www.fastnedcharging.com/en/brands-overview) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,with_adapter,71.4,Rolls-Royce,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
United States,US-2024-0233,Subaru,Solterra AWD,,2024,,SUV,C - Compact SUV,AWD,5.0,64.0,Lithium-ion,2155.0,0.28,2.61,0.012,0.95,0.65,118.0,336.0,160.0,6.9,441,750.0,4690.0,1860.0,1650.0,365.0,EPA,,198.8,,CCS1,J1772,100.0,6.6,,,,10.0,80.0,US,,,,,,Verified-EPA-OEV,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47482 | https://ev-database.org/car/1567/Subaru-Solterra-AWD,2026-05-06,Claude/fueleconomy.gov import,"open-ev-data battery/charging cross-ref. EPA tested. Original miles: 227. Charge240: 11.0 h. | Battery warranty: 8yr/70% (src: https://www.subaru.com/owners/warranty.html) | OEM harvest v6: Subaru Solterra 71.4 kWh shared with bZ4X; 100 kW DC; 6.6 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Subaru Solterra — Fastned 100 kW peak (https://www.fastnedcharging.com/en/brands-overview)",8,70,with_adapter,44.8,Subaru,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2024-0234,Subaru,Solterra Limited/Touring AWD,,2024,,SUV,C - Compact SUV,AWD,,64.0,NMC prismatic (Toyota / Panasonic JV); shared bZ4X platform,2155.0,0.28,2.61,0.012,0.95,0.65,118.0,,,,,,4690.0,1860.0,1650.0,357.0,EPA,,205.1,,CCS1,J1772,150.0,6.6,,,,10.0,80.0,US,,,,,,Verified-EPA-OEV,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=47483 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"open-ev-data battery/charging cross-ref. EPA tested. Original miles: 222. Charge240: 11.0 h. | Battery warranty: 8yr/70% (src: https://www.subaru.com/owners/warranty.html) | OEM harvest v6: Subaru Solterra 71.4 kWh shared with bZ4X; 100 kW DC; 6.6 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Subaru Solterra — Fastned 100 kW peak (https://www.fastnedcharging.com/en/brands-overview) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,with_adapter,44.8,Subaru,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
